Time	Iteration	NumSamples	NumberOfRollouts	MeanAvgOfRewards	MeanSumOfRewards	StdSumOfRewards	MaxSumOfRewards	MinSumOfRewards	MeanRolloutLens	StdRolloutLens	TotalNumberOfSamples	TotalNumberOfRollouts	BestSumOfRewards	stepsize	std	g_norm	ExplainVarianceBefore(AE)	ExplainVarianceAfter(AE)
40.55120348930359	0	16002	3138	0.08998174699181395	0.8050275395132809	3.1847026975633352	50.403886265984696	-7.074293469899972	5.09942638623327	4.272914791824754	32003	5537	0.8050275395132809	0.024381026137059947	0.36564788	21.383417	0.007232693481522223	0.012805051624590558
87.6815927028656	1	16032	1918	0.29480888867579835	4.85973307153103	14.352943635678495	236.705014284582	-3.19566800195451	8.358706986444213	13.768744159947516	48035	7455	4.85973307153103	0.002833431022480444	0.36532155	269.72867	0.002123514309997243	0.0027553073821298124
132.31800723075867	2	16007	2138	0.417626981078255	4.217000988193519	8.046837925710987	93.65002722080841	-3.113545327615334	7.4869036482694105	7.606805249874546	64042	9593	4.85973307153103	0.003371649521067134	0.36349094	70.27947	0.0015529657272002062	0.005885710420469148
177.25243520736694	3	16010	1945	0.4584397326111938	5.135227501573245	9.447019633731312	84.88125170017072	-2.026120057891889	8.231362467866324	8.123528520563038	80052	11538	5.135227501573245	0.003713893898466371	0.361267	91.89979	0.04208638712520618	0.2832864255622338
221.32960104942322	4	16012	1488	0.5079247734986625	7.9677595290705145	15.183419308671384	157.96375953214294	-1.8835802733592657	10.760752688172044	13.264341699601344	96064	13026	7.9677595290705145	0.0037719482006931576	0.35496816	138.35304	0.2463230148734501	0.30794081226755976
264.192275762558	5	16058	1069	0.6187272732248941	13.787633243169429	23.018739867641205	242.70096452697487	-1.8770185932081969	15.021515434985968	18.33511215767224	112122	14095	13.787633243169429	0.003264398091093262	0.34618914	249.9722	0.2686866327024314	0.33730131393480023
307.32616424560547	6	16054	683	0.786991129375968	25.095884306734426	29.091298173188633	131.75654644942992	-1.152493936927988	23.505124450951683	22.20900098694444	128176	14778	25.095884306734426	0.002526695239915078	0.33635435	348.42615	0.25063317206521374	0.31389054680115824
349.30730652809143	7	16033	431	1.0660271804555543	45.79732212427008	30.520260786162705	129.4632758100904	-0.08859896563204617	37.19953596287703	21.821509637220668	144209	15209	45.79732212427008	0.0020878455490468436	0.32727537	384.75735	0.19564523670426082	0.3312850396483986
391.03758215904236	8	16095	338	1.28060862977551	62.46562768004622	22.834421330260852	190.28637348418908	1.662913811322245	47.61834319526627	17.17451034350097	160304	15547	62.46562768004622	0.0020325669869307164	0.3223826	244.47974	0.3833501255393976	0.47664160328231864
432.29977560043335	9	16056	316	1.3634951194748597	68.93749809895084	14.674730216862335	109.39342818032685	3.7004988633914007	50.81012658227848	11.563885236205383	176360	15863	68.93749809895084	0.002056541058343497	0.32174057	213.54881	0.6224232876507438	0.6501290440609011
473.67713260650635	10	16036	314	1.3957219936389282	70.87039988980457	14.332549985915643	130.12687877441616	2.753932374425016	51.07006369426752	11.549734410976553	192396	16177	70.87039988980457	0.0020966653278768977	0.32082185	235.31262	0.7344792725827975	0.7492838339168297
515.172122001648	11	16074	314	1.3964098857421052	71.40650719434736	14.940599022451279	115.22711710291625	4.42299456983099	51.19108280254777	11.204886194143919	208470	16491	71.40650719434736	0.002139066405216176	0.3193166	236.71806	0.7650873948252764	0.7695573355896501
556.9634857177734	12	16070	295	1.4078266684694172	76.01189577708604	13.528362068297655	143.1933356824867	6.478464494701955	54.47457627118644	11.405850315983608	224540	16786	76.01189577708604	0.0021562168229571827	0.32063684	255.10423	0.7617508619227212	0.7792177988654165
599.0610382556915	13	16015	277	1.3642584922207543	77.78960588082474	15.726971505302062	164.17157345479507	10.219175859493092	57.81588447653429	14.799454828029003	240555	17063	77.78960588082474	0.0021650907944922118	0.32247034	216.0196	0.731353202202538	0.7474191838783295
640.8794713020325	14	16088	268	1.350055345047858	80.32441757379759	15.469436805671203	132.7149938247162	16.806226140999993	60.02985074626866	12.956264144217586	256643	17331	80.32441757379759	0.0021067814974376083	0.32542473	316.75287	0.7166911872136743	0.7316578400992724
683.3011226654053	15	16095	248	1.3371257586880378	86.00122073322193	16.60826491756642	138.19934012784026	2.63224724044064	64.8991935483871	14.484763941687486	272738	17579	86.00122073322193	0.0020995554536220686	0.3269197	253.80498	0.7028923862471	0.7161182564972687
726.8740394115448	16	16020	229	1.3112046421529804	91.29061802481877	17.111565561162312	154.60557210256496	11.12230603730767	69.95633187772926	13.689884596177917	288758	17808	91.29061802481877	0.002028060196974532	0.3303223	328.27698	0.7018585708077737	0.7232234160253391
768.7744829654694	17	16076	200	1.2838939711278627	102.799849596831	21.24311047649327	173.6368538858483	34.71672820991333	80.38	15.528863448430473	304834	18008	102.799849596831	0.0019333519249835009	0.33194506	316.4892	0.626754238364484	0.6495285458827253
811.5732204914093	18	16060	181	1.242882822585775	110.30874801674396	31.739545276549553	223.4675923426006	2.457948519240778	88.7292817679558	25.607722290758442	320894	18189	110.30874801674396	0.0017163905404841895	0.331272	396.40018	0.552304586737793	0.5762152234011735
854.0444738864899	19	16165	153	1.2370782668255067	131.58355897310565	38.04008063818452	240.28414679142577	6.485144521132291	105.65359477124183	27.524753033611034	337059	18342	131.58355897310565	0.0014549127242001944	0.3292174	959.1204	0.4484389079939206	0.46927232567642907
896.8162515163422	20	16069	127	1.1923014983734708	153.46753359130508	60.41583918048898	376.4940449045933	21.619621316908827	126.5275590551181	44.686982510042135	353128	18469	153.46753359130508	0.0010702884432461398	0.324385	1173.9902	0.28448781290944214	0.3604100053041879
940.6071319580078	21	16105	111	1.2195000867155588	178.1928959555412	58.89822012823498	295.8384401819071	28.343500054316365	145.0900900900901	42.69028404970077	369233	18580	178.1928959555412	0.0008611861107051012	0.3212969	1277.4543	0.25845438577901725	0.28907512671357694
983.4463393688202	22	16240	110	1.2724718908241164	187.91011456089385	64.57503767891984	378.784229079252	11.461854460292917	147.63636363636363	48.10721497064037	385473	18690	187.91011456089385	0.0007284352302488242	0.32073247	1439.7544	0.3373243918717215	0.3597064068525281
1027.2397425174713	23	16248	86	1.2203076421831798	231.3411181448043	67.39583600060075	371.8000076395198	96.30750327026541	188.93023255813952	51.50836254021112	401721	18776	231.3411181448043	0.0006158944592712551	0.3178426	2930.8337	0.30083299387120166	0.31515255867463676
1071.498467206955	24	16156	71	1.1819332842299188	269.762180736085	73.40060321241931	463.27964966881717	99.04851457308754	227.54929577464787	56.30970414763522	417877	18847	269.762180736085	0.0005247332716652667	0.3166858	1989.0779	0.2870868638484222	0.32094049747679554
1116.319556236267	25	16262	65	1.1823987533344877	297.4432690478431	71.23729268261206	445.9409125884966	86.36655774337842	250.1846153846154	51.739849932193636	434139	18912	297.4432690478431	0.0004647942840063002	0.3167297	1778.9639	0.30065135417141897	0.31608481418770706
1162.3442497253418	26	16189	63	1.1926564268360345	310.04239078589023	109.94371992127665	545.6093782326542	44.74141854180173	256.968253968254	86.64010000396702	450328	18975	310.04239078589023	0.0003733838911114876	0.3194615	3607.7742	0.3450277579862643	0.359917304568634
