Time	Iteration	NumSamples	NumberOfRollouts	MeanSumOfRewards	StdSumOfRewards	MaxSumOfRewards	MinSumOfRewards	MeanRolloutLens	StdRolloutLens	TotalNumberOfSamples	TotalNumberOfRollouts	BestSumOfRewards	stepsize	std	g_norm	ExplainVarianceBefore(AE)	ExplainVarianceAfter(AE)
8.446943759918213	0	2003	407	4.921375921375922	1.7744321370657345	19.0	3.0	4.921375921375922	1.7744321370657345	4019	617	4.921375921375922	0.05511168070611841	0.13506515	13.248146	0.08892618635776728	0.15345227606200362
22.017021417617798	1	2000	351	5.698005698005698	2.17600787401466	17.0	3.0	5.698005698005698	2.17600787401466	6019	968	5.698005698005698	0.04998558460160873	0.13480502	15.660341	0.33156752653734367	0.4766625083996091
37.132911682128906	2	2000	335	5.970149253731344	2.148030331741508	16.0	3.0	5.970149253731344	2.148030331741508	8019	1303	5.970149253731344	0.04955507634520348	0.13454096	14.087581	0.600319439484498	0.6162456246449911
50.210243940353394	3	2004	334	6.0	2.0633674006197054	15.0	3.0	6.0	2.0633674006197054	10023	1637	6.0	0.04887402592293668	0.13428113	13.604272	0.6269945284670992	0.63391051214575
62.76142954826355	4	2005	307	6.530944625407166	2.477557919502722	21.0	3.0	6.530944625407166	2.477557919502722	12028	1944	6.530944625407166	0.04736214887249669	0.13402213	16.229872	0.5726628522154443	0.589689650961736
74.09173965454102	5	2004	302	6.635761589403973	2.4016645544084856	18.0	3.0	6.635761589403973	2.4016645544084856	14032	2246	6.635761589403973	0.04686349307538724	0.13376157	14.9413185	0.5805424142747295	0.5894013982189001
85.52770566940308	6	2003	293	6.836177474402731	2.6542107179076297	21.0	3.0	6.836177474402731	2.6542107179076297	16035	2539	6.836177474402731	0.04560865900601121	0.13349746	18.117767	0.5805286445734261	0.5870346729085383
96.78176784515381	7	2000	283	7.067137809187279	2.5021011535151922	17.0	3.0	7.067137809187279	2.5021011535151922	18035	2822	7.067137809187279	0.04456841940259099	0.13323097	18.791367	0.579590474513971	0.5813732847133759
108.09312582015991	8	2004	268	7.477611940298507	2.777082163341045	18.0	3.0	7.477611940298507	2.777082163341045	20039	3090	7.477611940298507	0.04335241666107143	0.13296163	20.17503	0.5845972370796317	0.5982677068415564
118.89209961891174	9	2007	268	7.4888059701492535	2.771770285321499	23.0	3.0	7.4888059701492535	2.771770285321499	22046	3358	7.4888059701492535	0.04237390806696281	0.13268979	19.609308	0.5682329804879249	0.5747929430562977
129.65309023857117	10	2010	244	8.237704918032787	3.35239889320411	27.0	3.0	8.237704918032787	3.35239889320411	24056	3602	8.237704918032787	0.04052040113255684	0.1324173	25.587675	0.5176198873003439	0.5249490554132534
140.72157096862793	11	2009	240	8.370833333333334	3.057774131437587	19.0	4.0	8.370833333333334	3.057774131437587	26065	3842	8.370833333333334	0.039605593891277095	0.13214302	23.803314	0.5190998996710579	0.5289095440440622
151.1044466495514	12	2006	224	8.955357142857142	3.555399296585865	25.0	4.0	8.955357142857142	3.555399296585865	28071	4066	8.955357142857142	0.03760400420445772	0.13186571	34.168514	0.5015708593568327	0.5184861941836678
161.1842269897461	13	2003	227	8.823788546255507	3.59695878752648	29.0	3.0	8.823788546255507	3.59695878752648	30074	4293	8.955357142857142	0.036812396210434105	0.13158554	29.236534	0.4904832012717344	0.5022163819994816
170.78816413879395	14	2005	202	9.925742574257425	3.899661154748038	23.0	4.0	9.925742574257425	3.899661154748038	32079	4495	9.925742574257425	0.035435411688411314	0.13130303	37.90751	0.5090345926233193	0.532687116974466
180.32986283302307	15	2004	193	10.38341968911917	4.643579858426174	38.0	4.0	10.38341968911917	4.643579858426174	34083	4688	10.38341968911917	0.03391188606794356	0.13101909	44.81316	0.4515893197589278	0.476220580529339
194.3954758644104	16	2000	182	10.989010989010989	5.089300358864309	38.0	4.0	10.989010989010989	5.089300358864309	36083	4870	10.989010989010989	0.032556967769727115	0.13074298	49.25251	0.4209648596282577	0.45090863774952195
215.43701553344727	17	2007	165	12.163636363636364	5.974989193945759	48.0	4.0	12.163636363636364	5.974989193945759	38090	5035	12.163636363636364	0.030393468483692367	0.13047385	69.311165	0.3715909110010154	0.42079325733675377
234.80583715438843	18	2022	147	13.755102040816327	8.646962296805555	64.0	4.0	13.755102040816327	8.646962296805555	40112	5182	13.755102040816327	0.02693007205076345	0.1301988	110.24242	0.291770295858079	0.3445467765701953
253.12471675872803	19	2001	146	13.705479452054794	6.428924160854297	39.0	4.0	13.705479452054794	6.428924160854297	42113	5328	13.755102040816327	0.026080084954475953	0.12992342	78.091965	0.32778018459995495	0.35591799920577805
270.3361897468567	20	2005	130	15.423076923076923	8.485159338167012	50.0	6.0	15.423076923076923	8.485159338167012	44118	5458	15.423076923076923	0.024995268286938706	0.12964223	93.27284	0.3742189907433189	0.4120954100575056
290.76594710350037	21	2005	134	14.962686567164178	6.855008754273246	45.0	5.0	14.962686567164178	6.855008754273246	46123	5592	15.423076923076923	0.024527483105449728	0.1293553	77.520256	0.4239305265397896	0.4460956015272929
306.54756712913513	22	2012	123	16.357723577235774	8.41130683204325	56.0	6.0	16.357723577235774	8.41130683204325	48135	5715	16.357723577235774	0.02389193652610674	0.12906264	92.81988	0.4269832268139242	0.45870530116656905
324.10259532928467	23	2023	113	17.902654867256636	7.974477652902139	62.0	6.0	17.902654867256636	7.974477652902139	50158	5828	17.902654867256636	0.023379502106432994	0.12876414	92.72409	0.3995060818429442	0.45444391270309514
342.96048521995544	24	2008	96	20.916666666666668	9.294562329065789	56.0	7.0	20.916666666666668	9.294562329065789	52166	5924	20.916666666666668	0.02268550028882163	0.12847576	112.75174	0.434901706544923	0.47856798754029406
359.4317123889923	25	2010	87	23.103448275862068	10.553677228905682	59.0	7.0	23.103448275862068	10.553677228905682	54176	6011	23.103448275862068	0.022123219405077273	0.12820771	117.42981	0.4752462151516196	0.5232803377771121
375.70534443855286	26	2000	92	21.73913043478261	9.92785887553565	57.0	6.0	21.73913043478261	9.92785887553565	56176	6103	23.103448275862068	0.02144950418313771	0.12792695	131.42273	0.5309964834332006	0.5532352562433127
391.2778010368347	27	2017	86	23.453488372093023	9.734447317410792	53.0	9.0	23.453488372093023	9.734447317410792	58193	6189	23.453488372093023	0.020789714775873578	0.12764105	132.93295	0.5513282012437934	0.5943555163134002
406.5071597099304	28	2004	83	24.14457831325301	9.182398733932613	63.0	9.0	24.14457831325301	9.182398733932613	60197	6272	24.14457831325301	0.020270027849018976	0.12736478	131.89186	0.6009438918848531	0.6318583876956981
423.23386907577515	29	2004	78	25.692307692307693	10.516540930177312	59.0	10.0	25.692307692307693	10.516540930177312	62201	6350	25.692307692307693	0.01952589607218468	0.12707715	164.62956	0.5646342137743021	0.6062411644980629
437.0162115097046	30	2020	72	28.055555555555557	9.627635121081987	56.0	13.0	28.055555555555557	9.627635121081987	64221	6422	28.055555555555557	0.01905230509823445	0.12679072	160.40038	0.5989154080390051	0.6240734689565002
454.69267654418945	31	2013	66	30.5	9.005469718370321	62.0	12.0	30.5	9.005469718370321	66234	6488	30.5	0.01880529719649392	0.12652159	136.6168	0.684172234863756	0.7089234410241424
468.18766927719116	32	2025	64	31.640625	10.341613733328808	66.0	13.0	31.640625	10.341613733328808	68259	6552	31.640625	0.018188693541079357	0.12624037	189.61934	0.7070959347602532	0.732042132552298
483.4119815826416	33	2023	64	31.609375	8.947096574273411	60.0	16.0	31.609375	8.947096574273411	70282	6616	31.640625	0.01791888706912344	0.12595254	157.77144	0.7177492645969216	0.7383244164740703
498.07221817970276	34	2034	56	36.32142857142857	11.417572832601293	71.0	18.0	36.32142857142857	11.417572832601293	72316	6672	36.32142857142857	0.01761014249191873	0.125677	171.41167	0.7077710799219761	0.7517557168848376
514.5863766670227	35	2033	51	39.86274509803921	12.48531625054814	72.0	16.0	39.86274509803921	12.48531625054814	74349	6723	39.86274509803921	0.017287795124222394	0.12539807	190.3123	0.7188486712275818	0.7544515291621089
528.5421056747437	36	2020	52	38.84615384615385	12.683096890963268	77.0	12.0	38.84615384615385	12.683096890963268	76369	6775	39.86274509803921	0.01691759359002457	0.12510206	205.11662	0.7556437248612525	0.7800106736447608
544.280752658844	37	2004	45	44.53333333333333	13.97553417782503	101.0	27.0	44.53333333333333	13.97553417782503	78373	6820	44.53333333333333	0.016232079906138473	0.12479843	281.9545	0.6604301500113716	0.726799682876299
558.7565252780914	38	2013	39	51.61538461538461	16.2931720552292	91.0	28.0	51.61538461538461	16.2931720552292	80386	6859	51.61538461538461	0.015242002489710032	0.12450501	376.9104	0.6886903044272242	0.7305389735731087
574.0401322841644	39	2000	34	58.8235294117647	17.42964106180195	96.0	31.0	58.8235294117647	17.42964106180195	82386	6893	58.8235294117647	0.014790899904250499	0.12419911	292.9334	0.7381026170689222	0.7828529869147797
587.6315021514893	40	2032	35	58.05714285714286	13.212424579361128	91.0	27.0	58.05714285714286	13.212424579361128	84418	6928	58.8235294117647	0.01463972441505102	0.123880744	214.69946	0.8003594602151491	0.83133201978241
602.1334872245789	41	2015	32	62.96875	17.377219957101882	114.0	41.0	62.96875	17.377219957101882	86433	6960	62.96875	0.014389163688044354	0.12356176	280.06342	0.7761106019187741	0.8124019295071753
615.692540884018	42	2004	29	69.10344827586206	15.977019763497406	130.0	48.0	69.10344827586206	15.977019763497406	88437	6989	69.10344827586206	0.013789427803762825	0.1232699	399.7058	0.7655063863994186	0.8030398577160438
628.229455947876	43	2061	28	73.60714285714286	14.462610132224912	114.0	47.0	73.60714285714286	14.462610132224912	90498	7017	73.60714285714286	0.013494155710317935	0.122961104	327.58054	0.8044762390586007	0.83265700119237
641.973879814148	44	2048	24	85.33333333333333	18.618240757087896	126.0	52.0	85.33333333333333	18.618240757087896	92546	7041	85.33333333333333	0.012966105433889501	0.12263709	447.86606	0.7557375943990856	0.8283986573122814
656.9269876480103	45	2006	22	91.18181818181819	15.60197063204856	121.0	64.0	91.18181818181819	15.60197063204856	94552	7063	91.18181818181819	0.012594008026335651	0.12237542	434.80002	0.8042084454912365	0.8449354595893104
