Time	Iteration	NumSamples	NumberOfRollouts	MeanSumOfRewards	StdSumOfRewards	MaxSumOfRewards	MinSumOfRewards	MeanRolloutLens	StdRolloutLens	TotalNumberOfSamples	TotalNumberOfRollouts	BestSumOfRewards	stepsize	std	g_norm	ExplainVarianceBefore(AE)	ExplainVarianceAfter(AE)
9.349841117858887	0	2012	341	5.900293255131965	2.2748207178073727	15.0	3.0	5.900293255131965	2.2748207178073727	4018	637	5.900293255131965	0.04481837159323854	0.13506515	13.264523	0.4067078525281205	0.4277134228320225
21.953263998031616	1	2002	313	6.396166134185304	2.4251579437784327	16.0	3.0	6.396166134185304	2.4251579437784327	6020	950	6.396166134185304	0.04277503496202823	0.13479574	15.24678	0.46042009843611964	0.4893004319860266
34.71537232398987	2	2002	299	6.695652173913044	2.606465044111316	15.0	3.0	6.695652173913044	2.606465044111316	8022	1249	6.695652173913044	0.04184701282273541	0.13453336	16.14977	0.5192903014892231	0.5249288135240778
46.76924276351929	3	2001	291	6.876288659793815	2.6213152123406904	16.0	3.0	6.876288659793815	2.6213152123406904	10023	1540	6.876288659793815	0.040542729790633725	0.13426827	18.700089	0.5261842146071363	0.5314417987478539
59.53772687911987	4	2000	274	7.299270072992701	2.9555464709016364	18.0	3.0	7.299270072992701	2.9555464709016364	12023	1814	7.299270072992701	0.039453549437076095	0.13400212	20.254204	0.5164711319205073	0.5107804788731611
70.49975347518921	5	2006	249	8.056224899598394	3.3432860559981123	21.0	3.0	8.056224899598394	3.3432860559981123	14029	2063	8.056224899598394	0.036611917224866286	0.13373473	29.816196	0.46097089314146555	0.4808993879490874
80.92471408843994	6	2002	252	7.944444444444445	2.880711870672632	16.0	3.0	7.944444444444445	2.880711870672632	16031	2315	8.056224899598394	0.03594116455054761	0.13346583	24.967636	0.46985524028121683	0.4808700047419169
91.82598114013672	7	2006	231	8.683982683982684	3.7704310591754	25.0	4.0	8.683982683982684	3.7704310591754	18037	2546	8.683982683982684	0.034025174922476246	0.13319778	35.288055	0.4454740356469632	0.45747777775933474
102.09378957748413	8	2007	203	9.886699507389162	3.916866451811934	26.0	3.0	9.886699507389162	3.916866451811934	20044	2749	9.886699507389162	0.03203653776517823	0.13292727	42.276478	0.39497106515295677	0.41248146199966007
112.84402275085449	9	2003	195	10.271794871794873	4.490785364353506	25.0	3.0	10.271794871794873	4.490785364353506	22047	2944	10.271794871794873	0.03075931304545055	0.1326593	43.27104	0.40594701880225614	0.43537836479640424
122.82636713981628	10	2013	175	11.502857142857144	5.238183202724598	28.0	4.0	11.502857142857144	5.238183202724598	24060	3119	11.502857142857144	0.029245679595230084	0.13239066	52.904556	0.41996598126774365	0.44107767896181227
131.69098043441772	11	2013	158	12.740506329113924	5.90020422275476	34.0	4.0	12.740506329113924	5.90020422275476	26073	3277	12.740506329113924	0.02651895964392664	0.13211975	80.07391	0.3686009888823383	0.40032737423906406
141.30766367912292	12	2009	141	14.24822695035461	6.419336953861897	32.0	4.0	14.24822695035461	6.419336953861897	28082	3418	14.24822695035461	0.02527511846506569	0.13184519	73.46682	0.3811649926262165	0.41288258861915494
149.80401515960693	13	2002	149	13.436241610738255	5.879462774676395	32.0	4.0	13.436241610738255	5.879462774676395	30084	3567	14.24822695035461	0.024344808762808715	0.1315681	77.70603	0.4325156154464692	0.4475076893056309
158.58118224143982	14	2016	121	16.66115702479339	6.953866537281142	39.0	5.0	16.66115702479339	6.953866537281142	32100	3688	16.66115702479339	0.023154334702840014	0.13129291	95.99269	0.4067866295004614	0.43297035063223577
167.05864262580872	15	2001	110	18.19090909090909	8.28086013818004	41.0	4.0	18.19090909090909	8.28086013818004	34101	3798	18.19090909090909	0.021203746827858194	0.13101347	142.2012	0.39596975246381394	0.4417692041648862
175.43904614448547	16	2002	96	20.854166666666668	9.371920790614674	49.0	8.0	20.854166666666668	9.371920790614674	36103	3894	20.854166666666668	0.019525736090173648	0.13073339	177.21141	0.3467830680543751	0.38558450108912234
183.48717546463013	17	2013	88	22.875	11.164892724314665	54.0	4.0	22.875	11.164892724314665	38116	3982	22.875	0.01799249534820033	0.13044912	222.41125	0.3467265163094121	0.3810727955352714
198.4126877784729	18	2004	79	25.367088607594937	11.567279490655247	49.0	5.0	25.367088607594937	11.567279490655247	40120	4061	25.367088607594937	0.016766827541924264	0.13017817	243.6907	0.3293420071385402	0.3753640315948572
212.9857370853424	19	2013	61	33.0	15.986674779071578	91.0	8.0	33.0	15.986674779071578	42133	4122	33.0	0.015246197261868025	0.12991951	329.1017	0.26301983265583406	0.33240992481495923
