Time	Iteration	NumSamples	NumberOfRollouts	MeanAvgOfRewards	MeanSumOfRewards	StdSumOfRewards	MaxSumOfRewards	MinSumOfRewards	MeanRolloutLens	StdRolloutLens	TotalNumberOfSamples	TotalNumberOfRollouts	BestSumOfRewards	stepsize	std	g_norm	ExplainVarianceBefore(AE)	ExplainVarianceAfter(AE)
11.093120574951172	0	2018	227	9.649459202645552	85.8591810720142	21.125774387735497	327.4554169621555	57.61665946639448	8.889867841409691	2.1179396272019733	4042	448	85.8591810720142	0.001104401647653026	0.37583646	439.33392	0.013972152847947061	0.02734564406774298
17.718209266662598	1	2017	131	9.752949140235348	150.32543230065306	63.433723447890316	551.8796749544399	76.2660647359346	15.396946564885496	6.470932527524193	6059	579	150.32543230065306	0.0007013735020652023	0.36980045	509.3393	0.04401723082591369	0.09289504426076611
24.033843755722046	2	2023	132	9.779358923287303	150.06092122499714	45.82619837512375	325.5840957817031	86.52741262022911	15.325757575757576	4.611409125532961	8082	711	150.32543230065306	0.0008058905385845347	0.36713958	393.8293	0.14377744682175264	0.16273691205949303
30.493549823760986	3	2047	125	9.790609569448726	160.55339466395253	53.86334781761934	425.8388525556659	86.58083737018508	16.376	5.415036841979933	10129	836	160.55339466395253	0.0008682172665890775	0.36032844	388.37497	0.6665027174621717	0.7165616698309387
36.69229984283447	4	2025	117	9.799306375844948	169.82232780261796	57.94977026073693	521.4458201235702	96.02088424034932	17.307692307692307	5.831628378622139	12154	953	169.82232780261796	0.0009103172931835781	0.35309008	452.85437	0.6395466523542845	0.6642773710655367
43.25980854034424	5	2067	109	9.811238430779822	186.2568533717146	61.94774564644843	432.667855140721	106.50286097854598	18.96330275229358	6.2412163680149515	14221	1062	186.2568533717146	0.000936497894000889	0.34624365	441.46622	0.656546993582347	0.6724483268257162
49.6781120300293	6	2057	99	9.812557664510862	204.17800366865328	78.01867374988578	435.2758397918874	106.50543154404676	20.77777777777778	7.859312889949887	16278	1161	204.17800366865328	0.0008939580103233244	0.34801745	701.73724	0.6464491402926462	0.6922124479294429
56.23829960823059	7	2020	90	9.82605687899581	220.77360072999767	80.05190800776509	579.777795791654	115.89398182808091	22.444444444444443	8.074804588087718	18298	1251	220.77360072999767	0.0008648995986156144	0.3356979	603.75323	0.610387641186517	0.657495065485496
63.01260471343994	8	2056	79	9.84416804758216	256.44122659207807	87.33651151853395	584.6935045926623	117.24850086353888	26.025316455696203	8.792941190140734	20354	1330	256.44122659207807	0.0008339259611125836	0.32856944	665.21405	0.6642036598032208	0.7065584721876979
69.25343799591064	9	2043	66	9.847824194625135	305.0800129338213	96.858947282882	601.4283642438959	155.99148196894976	30.954545454545453	9.773854762303385	22397	1396	305.0800129338213	0.0006976381331835833	0.32707813	1075.2715	0.6571226119738481	0.6965849721962997
75.43328928947449	10	2052	56	9.874096674528362	361.78537061886266	110.6725724021052	637.1459622393652	177.37972357367494	36.642857142857146	11.243138497114858	24449	1452	361.78537061886266	0.0006056461989268144	0.3170871	1309.3793	0.5869154143800612	0.6558631946231424
81.72082304954529	11	2107	46	9.875718873365825	452.2460445440602	86.83717484838999	651.6552772617717	256.12661090508936	45.80434782608695	8.843124485249866	26556	1498	452.2460445440602	0.0005144331299005566	0.3065043	1342.8372	0.638266421188404	0.7209648533312507
88.0820198059082	12	2134	42	9.864947935750351	501.09806304706865	68.58155041078247	714.3661209078289	286.99165663754604	50.80952380952381	7.055015423823359	28690	1540	501.09806304706865	0.0004976284295774767	0.31291354	1353.7673	0.751491324446659	0.8185781441867457
94.80538487434387	13	2151	41	9.867977301353507	517.576532987725	75.54318397603461	670.6667188901603	347.16485593952825	52.46341463414634	7.733669059428484	30841	1581	517.576532987725	0.0004842594051869353	0.3055317	1209.8605	0.8043870363375141	0.8463816906367749
101.80022740364075	14	2172	40	9.865817479840716	535.6521448962394	65.40647352009385	708.1753973970193	404.2713897646292	54.3	6.682813778641449	33013	1621	535.6521448962394	0.0004876235604434778	0.3000985	1103.9594	0.8587643613639682	0.885933514856982
108.54379463195801	15	2099	36	9.859019927420444	574.876916784499	75.6762879666156	740.7404419782162	460.6572039055509	58.30555555555556	7.64060586764501	35112	1657	574.876916784499	0.0004841650950585469	0.29430434	1081.0396	0.8379267574590619	0.8672580789297225
115.08763265609741	16	2135	38	9.866355161756143	554.3897189505484	88.72425999023872	803.1317421928622	414.0955824886338	56.18421052631579	8.943846055890505	37247	1695	574.876916784499	0.00048629225055285216	0.29109463	708.2887	0.8503265863564642	0.8708259588718239
121.60724639892578	17	2163	37	9.869415745723979	576.9945950155474	93.51171115642855	812.0815738314166	394.6909532838845	58.45945945945946	9.439979943275173	39410	1732	576.9945950155474	0.00047961128913086754	0.30315	1115.2401	0.9172658997562962	0.9339490439816918
128.05170893669128	18	2133	36	9.868983209986588	584.7236181553712	77.10806179761828	751.2813995053372	414.7722686445992	59.25	7.8186919906365695	41543	1768	584.7236181553712	0.00048298300659559937	0.30160177	827.9158	0.6998789849232014	0.7152139865082212
134.87492609024048	19	2229	36	9.86995141378441	611.219629228797	95.34455003216056	958.5676855704411	473.46366155713804	61.916666666666664	9.584057943620055	43772	1804	611.219629228797	0.00048518536770950516	0.2997489	369.6926	0.9420557113300554	0.9605015170262202
141.8254430294037	20	2113	34	9.87892696371056	614.040441927068	100.31924384518616	920.630015281098	473.7428138155218	62.14705882352941	10.085319420824964	45885	1838	614.040441927068	0.0004910839224572831	0.3036549	352.6081	0.94766787179121	0.9605942535911373
148.5841600894928	21	2085	36	9.874603993327701	572.0252085887286	128.39441041868784	761.0436329272123	236.00981701617172	57.916666666666664	12.94942083646987	47970	1874	614.040441927068	0.0004697707773126037	0.30963135	874.1078	0.920655319662618	0.9559205072507275
