Time	Iteration	NumSamples	NumberOfRollouts	MeanAvgOfRewards	MeanSumOfRewards	StdSumOfRewards	MaxSumOfRewards	MinSumOfRewards	MeanRolloutLens	StdRolloutLens	TotalNumberOfSamples	TotalNumberOfRollouts	BestSumOfRewards	stepsize	std	g_norm	ExplainVarianceBefore(AE)	ExplainVarianceAfter(AE)
10.334589004516602	0	2040	116	9.797361604747362	172.4359002717097	40.7373350392926	325.8768418868555	116.58214362883284	17.586206896551722	4.08333232222722	4077	235	172.4359002717097	0.0009330496252817175	0.36329553	677.6268	0.07223220940613428	0.22405883559635176
16.78272795677185	1	2014	102	9.794625731116518	193.3654347427472	48.75191477303999	336.5875561227366	87.32829123733404	19.745098039215687	5.0130931989901075	6091	337	193.3654347427472	0.0010177590868256712	0.3565122	465.6382	0.34827888076332103	0.4536841739844125
23.451180934906006	2	2054	91	9.805190163487756	221.44562501205786	79.03849689234885	645.0242699936135	117.27943365162899	22.571428571428573	8.005688715241027	8145	428	221.44562501205786	0.000970421366465666	0.3504353	468.17853	0.5863320711009403	0.6720459043950378
29.97656774520874	3	2071	87	9.801062325391904	233.34789579217687	70.41488471907721	495.21251527597315	146.2911584167013	23.804597701149426	7.132311260637424	10216	515	233.34789579217687	0.0009325543327743697	0.3440118	635.65063	0.6491313375176531	0.7041626464705293
36.274030923843384	4	2064	80	9.838691509055598	253.99516207221805	71.39403497172059	485.741604017664	146.8678133412164	25.8	7.180529228406497	12280	595	253.99516207221805	0.0008536493410088241	0.35196605	1078.791	0.7229104497272703	0.7515006542809917
42.71822452545166	5	2072	70	9.782514966694501	289.5853203323967	81.21336093475271	642.0683405165096	126.94947446433116	29.6	8.246904181050521	14352	665	289.5853203323967	0.0007499693911137796	0.34519938	891.00586	0.6862806286759626	0.7138169887296104
48.41699767112732	6	2016	56	9.844489420637672	354.5586234501716	96.26370645318035	564.5157420576068	205.41076924505606	36.0	9.704564463620788	16368	721	354.5586234501716	0.0006076816806816363	0.33347648	1082.3113	0.6773202610012923	0.7426928834751024
54.37592339515686	7	2057	47	9.87292933330022	432.19802025209265	83.61719142434661	623.4935695286799	257.020529403457	43.765957446808514	8.405197900279926	18425	768	432.19802025209265	0.0005209593030192032	0.32867542	1042.0101	0.7083606329614698	0.777370704787625
60.378170013427734	8	2069	44	9.877211534000596	464.65902090766554	102.37745375654707	683.7165206487142	313.20118914676453	47.02272727272727	10.261332175528134	20494	812	464.65902090766554	0.0004948144001588053	0.32074708	1144.5707	0.7456979881439194	0.8222896734867006
66.73176646232605	9	2049	37	9.888800541698672	547.8225203286728	103.29391148455633	862.4580686893559	402.60951522891435	55.37837837837838	10.333235152733856	22543	849	547.8225203286728	0.00047739317784557475	0.31718346	1280.8389	0.8186471356484167	0.8797928571986342
72.70548892021179	10	2108	40	9.878870690775406	520.6095210559621	83.07798869482193	755.8084345195771	386.3585698202912	52.7	8.417838202293982	24651	889	547.8225203286728	0.00046962680000619096	0.31570074	1648.3197	0.8804055234783311	0.9096260929209254
79.07695960998535	11	2115	37	9.881305391316062	565.001202960009	112.18721032686288	885.6365080096783	402.56408599531454	57.16216216216216	11.250257687171324	26766	926	565.001202960009	0.0004548307257551512	0.32342705	1367.2563	0.8808156821011442	0.9037919115947995
85.70395088195801	12	2076	36	9.877452439990368	569.7393866018626	125.85614647887152	899.6715868029955	375.65645775459245	57.666666666666664	12.666666666666668	28842	962	569.7393866018626	0.00045297643610012	0.31357202	1615.8895	0.8823136170995889	0.9126842231090642
92.17376661300659	13	2086	33	9.891230477110168	625.4814677036097	165.55307558787985	1002.7775259397094	364.9588448927699	63.21212121212121	16.638323006545946	30928	995	625.4814677036097	0.0004340391172945272	0.31051362	1082.1141	0.9003648991819747	0.9377853449897631
98.74475502967834	14	2130	34	9.881653356006257	619.330045453725	133.59620999797048	1091.0186565829456	434.66649611416864	62.64705882352941	13.367833105545426	33058	1029	625.4814677036097	0.0004329097718911274	0.31168574	1636.3002	0.9184180682698062	0.9380194812452375
104.87019371986389	15	2065	34	9.885781869460626	600.5425431890283	91.07487384704001	863.482033514999	462.1872822684121	60.73529411764706	9.117884247389245	35123	1063	625.4814677036097	0.0004344221157511034	0.3160658	991.4186	0.9126852428684016	0.9301808858046821
111.08787393569946	16	2103	34	9.888069755989994	611.8285729033392	123.92357685933658	943.0992497792081	453.79837847881856	61.85294117647059	12.40050367321751	37226	1097	625.4814677036097	0.00043792963626343684	0.3154739	891.78546	0.9415973303112624	0.9572995536557498
117.39361596107483	17	2135	33	9.891641467941751	640.1149906884382	119.95930000351049	972.7656759685228	472.9171175967166	64.6969696969697	12.031486087924893	39361	1130	640.1149906884382	0.0004418139969215495	0.31975606	680.1702	0.9444662009293898	0.9582047005002337
123.96394753456116	18	2170	32	9.890701716877917	670.9263473734457	130.9859636333351	1010.0137070537576	503.6217145794584	67.8125	13.113536660641934	41531	1162	670.9263473734457	0.0004415375006196443	0.32213718	1458.7383	0.9566845755781508	0.9701916309550953
