Time	Iteration	NumSamples	NumberOfRollouts	MeanAvgOfRewards	MeanSumOfRewards	StdSumOfRewards	MaxSumOfRewards	MinSumOfRewards	MeanRolloutLens	StdRolloutLens	TotalNumberOfSamples	TotalNumberOfRollouts	BestSumOfRewards	stepsize	std	g_norm	ExplainVarianceBefore(AE)	ExplainVarianceAfter(AE)
44.121647357940674	0	16005	3340	0.3008121777098986	1.7670056301473933	1.7688378024464582	10.2793043603039	-2.574887211135942	4.791916167664671	1.5760541322247401	32009	7038	1.7670056301473933	0.04204320431098992	0.36543557	17.948908	0.005461867944817178	0.008534852321886555
90.52124381065369	1	16000	3000	0.41924229451261413	2.5071843881476745	1.8277045174740247	9.567669315716328	-2.8272410975933813	5.333333333333333	1.512025866915716	48009	10038	2.5071843881476745	0.040122208658206246	0.362118	20.010443	0.2947718125562969	0.5201354022623377
137.51862573623657	2	16007	2760	0.4982092638961945	3.128302605022625	1.898244229643609	9.363772677158721	-2.8922968603737043	5.79963768115942	1.4396305430939966	64016	12798	3.128302605022625	0.03860321265206716	0.3579336	20.737019	0.5610634005719348	0.597815911130705
183.74504280090332	3	16008	2598	0.5783286458157714	3.789337337986173	2.036546039334106	14.719165355123215	-2.2441012227330828	6.161662817551963	1.4587082372996623	80024	15396	3.789337337986173	0.036787743119118865	0.35356274	23.987543	0.6131126873450513	0.6086630455151262
229.70093870162964	4	16007	2437	0.6692621051873366	4.590335573041842	2.159070426905073	13.480202382253946	-1.2062054190654923	6.568321707016824	1.3732712018823703	96031	17833	4.590335573041842	0.03498520614028549	0.3495934	27.976793	0.5846960573383864	0.6214521173366541
276.55495524406433	5	16004	2239	0.784534529343242	5.812504499791935	2.5957447727089358	17.32755714042108	-0.6441495397444654	7.147833854399285	1.4050357646206943	112035	20072	5.812504499791935	0.03173260556727352	0.3444768	38.057167	0.5984681816848545	0.6079382200285466
322.0510015487671	6	16011	2035	0.9063427300807156	7.395196638998353	3.241027813279383	20.950456098815746	-1.0983761540211556	7.8678132678132675	1.5433843550270918	128046	22107	7.395196638998353	0.027453699060105648	0.33965734	55.867752	0.533761034162469	0.5614280578325193
367.01800203323364	7	16006	1810	1.0647230309207187	9.75531756908789	4.0461449346392815	21.912985990597512	-0.20724024937578417	8.843093922651933	1.6942278793599859	144052	23917	9.75531756908789	0.02303603382466095	0.33336818	78.60756	0.5033743287663768	0.5473378677595118
411.445431470871	8	16008	1623	1.2363738004560068	12.554255546687191	4.657191927491147	25.324669478063235	0.5375195711755203	9.863216266173753	1.8083863667485793	160060	25540	12.554255546687191	0.01992069289163552	0.3269682	99.47273	0.5211945327482201	0.5427491983031218
456.4233863353729	9	16008	1451	1.4467678657851606	16.20031998227578	4.482249750934815	27.279047124097527	2.7542339247178895	11.032391454169538	1.6939259065905539	176068	26991	16.20031998227578	0.017859236387294825	0.32039985	111.43192	0.5285161779532519	0.5700831551749146
