Time	Iteration	NumSamples	NumberOfRollouts	MeanSumOfRewards	StdSumOfRewards	MaxSumOfRewards	MinSumOfRewards	MeanRolloutLens	StdRolloutLens	TotalNumberOfSamples	TotalNumberOfRollouts	BestSumOfRewards	stepsize	std	g_norm	ExplainVarianceBefore(AE)	ExplainVarianceAfter(AE)
299.4693183898926	31	2141	4	535.25	71.81356069712739	611.0	462.0	535.25	71.81356069712739	68618	1643	535.25	0.0023739924949148397	0.12751774	14669.422	0.792551956430678	0.8326357439898215
311.50349974632263	32	2284	3	761.3333333333334	73.80304118997326	865.0	699.0	761.3333333333334	73.80304118997326	70902	1646	761.3333333333334	0.0023164431908354586	0.12726417	11300.272	0.6513570601342858	0.7949882300323535
327.03112864494324	33	2603	3	867.6666666666666	166.38576327986183	1000.0	633.0	867.6666666666666	166.38576327986183	73505	1649	867.6666666666666	0.0021794959370239546	0.12699363	16323.267	0.6687327969589981	0.7594699167385219
342.9360375404358	34	2000	2	1000.0	0.0	1000.0	1000.0	1000.0	0.0	75505	1651	1000.0	0.002077215648619905	0.12671942	19014.617	0.7635934441402983	0.8306632496260122
354.9261546134949	35	2000	2	1000.0	0.0	1000.0	1000.0	1000.0	0.0	77505	1653	1000.0	0.002067071316736036	0.12659085	6653.153	0.8894564079530527	0.9641254965199242
368.5329339504242	36	2000	2	1000.0	0.0	1000.0	1000.0	1000.0	0.0	79505	1655	1000.0	0.0020504184685836944	0.12653619	8477.432	0.9515472531382151	0.9830326848098018
381.2344512939453	37	2956	3	985.3333333333334	20.741798914805393	1000.0	956.0	985.3333333333334	20.741798914805393	82461	1658	1000.0	0.002043052493006623	0.12646888	8945.977	0.9658173968807952	0.9887110223064366
398.92940306663513	38	2871	3	957.0	60.81118318204309	1000.0	871.0	957.0	60.81118318204309	85332	1661	1000.0	0.0020475616938249157	0.12641154	4414.8223	0.9594237242110232	0.9762975988493265
420.3050320148468	39	2000	2	1000.0	0.0	1000.0	1000.0	1000.0	0.0	87332	1663	1000.0	0.002045861435468237	0.12634964	6657.8647	0.9681814405240028	0.9743775595299605
434.5277142524719	40	2000	2	1000.0	0.0	1000.0	1000.0	1000.0	0.0	89332	1665	1000.0	0.002037288320004974	0.12628174	9108.209	0.9909444260407754	0.9968743019247295
447.86425709724426	41	2000	2	1000.0	0.0	1000.0	1000.0	1000.0	0.0	91332	1667	1000.0	0.0020465435005724364	0.12621106	3218.9114	0.9944967411408742	0.9975049889170539
458.557492017746	42	2696	3	898.6666666666666	143.3069743204736	1000.0	696.0	898.6666666666666	143.3069743204736	94028	1670	1000.0	0.002016434606640487	0.12610915	12168.753	0.8539584924555492	0.8874880596596488
473.72813868522644	43	2964	3	988.0	16.97056274847714	1000.0	964.0	988.0	16.97056274847714	96992	1673	1000.0	0.002021728522358184	0.12601487	4828.962	0.8996651449586291	0.908245416744136
492.0604798793793	44	2000	2	1000.0	0.0	1000.0	1000.0	1000.0	0.0	98992	1675	1000.0	0.002028249539809318	0.12597188	4441.968	0.9784682852067992	0.9949625222221639
505.2117965221405	45	2000	2	1000.0	0.0	1000.0	1000.0	1000.0	0.0	100992	1677	1000.0	0.0020372672939080747	0.12591754	2957.635	0.9957338551919498	0.9974401195785562
519.1662871837616	46	2000	2	1000.0	0.0	1000.0	1000.0	1000.0	0.0	102992	1679	1000.0	0.0020480188161728736	0.12586401	1365.2744	0.9970427535866728	0.9980564267638312
532.0273654460907	47	2000	2	1000.0	0.0	1000.0	1000.0	1000.0	0.0	104992	1681	1000.0	0.0020577717148200195	0.12581614	1838.0061	0.9975199069775976	0.9983653259100272
546.7078213691711	48	2000	2	1000.0	0.0	1000.0	1000.0	1000.0	0.0	106992	1683	1000.0	0.002068167737694124	0.1257657	1036.6523	0.9980492873335508	0.9986806996317766
560.2954633235931	49	2000	2	1000.0	0.0	1000.0	1000.0	1000.0	0.0	108992	1685	1000.0	0.0020770127526351847	0.12572654	2647.5356	0.9983611682271619	0.9989732718974448
572.9549832344055	50	2000	2	1000.0	0.0	1000.0	1000.0	1000.0	0.0	110992	1687	1000.0	0.002087137746123082	0.12569752	1154.0488	0.9987627305285698	0.9993086871913113
586.9278116226196	51	2000	2	1000.0	0.0	1000.0	1000.0	1000.0	0.0	112992	1689	1000.0	0.002097185689190911	0.12566969	1119.2012	0.9990082479800922	0.9993509026666783
600.3359184265137	52	2000	2	1000.0	0.0	1000.0	1000.0	1000.0	0.0	114992	1691	1000.0	0.002106934920221573	0.12563428	1155.8689	0.999218545701849	0.9994658182155175
610.7048499584198	53	2982	3	994.0	8.48528137423857	1000.0	982.0	994.0	8.48528137423857	117974	1694	1000.0	0.0021166916718957374	0.1256028	981.3278	0.9986248048588959	0.9993173421517281
628.3167479038239	54	2000	2	1000.0	0.0	1000.0	1000.0	1000.0	0.0	119974	1696	1000.0	0.0021262188058758596	0.12558556	1068.355	0.9989924610902413	0.9994006602876018
641.9087719917297	55	2000	2	1000.0	0.0	1000.0	1000.0	1000.0	0.0	121974	1698	1000.0	0.0021358759434652514	0.12556358	640.2359	0.9994740673882312	0.9997694932327659
653.943897485733	56	2000	2	1000.0	0.0	1000.0	1000.0	1000.0	0.0	123974	1700	1000.0	0.0021454380175440365	0.12554753	490.83096	0.9995490518172438	0.9997883923196376
666.656408071518	57	2000	2	1000.0	0.0	1000.0	1000.0	1000.0	0.0	125974	1702	1000.0	0.0021548060598922717	0.1255364	694.5636	0.9996932228596471	0.9998466285094716
679.6026983261108	58	2000	2	1000.0	0.0	1000.0	1000.0	1000.0	0.0	127974	1704	1000.0	0.0021641823722564077	0.12552892	347.79422	0.9997316296795559	0.9998842402544901
693.7905988693237	59	2000	2	1000.0	0.0	1000.0	1000.0	1000.0	0.0	129974	1706	1000.0	0.0021734246700547276	0.12552153	469.28778	0.9998008324071048	0.9998993518246563
708.546549320221	60	2000	2	1000.0	0.0	1000.0	1000.0	1000.0	0.0	131974	1708	1000.0	0.0021824977903941592	0.12551191	642.73706	0.9998326854694861	0.9999177589101479
720.0387420654297	61	2000	2	1000.0	0.0	1000.0	1000.0	1000.0	0.0	133974	1710	1000.0	0.0021914326939313942	0.12550431	667.6066	0.9998518142195583	0.9999384896588656
733.8199436664581	62	2000	2	1000.0	0.0	1000.0	1000.0	1000.0	0.0	135974	1712	1000.0	0.0022003792914547684	0.12549776	443.51907	0.9998332064173792	0.9999398227798613
748.20378947258	63	2000	2	1000.0	0.0	1000.0	1000.0	1000.0	0.0	137974	1714	1000.0	0.002209121444105277	0.1254922	712.94257	0.9998920126694204	0.9999576501411152
761.0854818820953	64	2000	2	1000.0	0.0	1000.0	1000.0	1000.0	0.0	139974	1716	1000.0	0.0022178423685863423	0.12548454	464.77878	0.9998946265374467	0.999954969307221
773.4626717567444	65	2000	2	1000.0	0.0	1000.0	1000.0	1000.0	0.0	141974	1718	1000.0	0.002226413507252864	0.12548056	636.05975	0.9998987368738332	0.9999580787649978
785.5717780590057	66	2000	2	1000.0	0.0	1000.0	1000.0	1000.0	0.0	143974	1720	1000.0	0.002234996423582841	0.12547924	213.86516	0.9998917131416205	0.999966767629592
799.0243265628815	67	2000	2	1000.0	0.0	1000.0	1000.0	1000.0	0.0	145974	1722	1000.0	0.002243455907992017	0.12547466	372.81268	0.9999252182147633	0.9999707261502967
810.5972242355347	68	2000	2	1000.0	0.0	1000.0	1000.0	1000.0	0.0	147974	1724	1000.0	0.0022518699495624565	0.12547272	142.34937	0.999939856368297	0.9999753819229851
824.4474401473999	69	2000	2	1000.0	0.0	1000.0	1000.0	1000.0	0.0	149974	1726	1000.0	0.0022601621249717634	0.12546958	305.7485	0.9999214778448944	0.9999825119784082
837.0050315856934	70	2000	2	1000.0	0.0	1000.0	1000.0	1000.0	0.0	151974	1728	1000.0	0.0022683893355795706	0.12546764	226.18385	0.9999486587001942	0.999987675327398
851.347944021225	71	2000	2	1000.0	0.0	1000.0	1000.0	1000.0	0.0	153974	1730	1000.0	0.00227647246807742	0.12547036	491.70346	0.9999672819726259	0.9999900916775201
864.788763999939	72	2000	2	1000.0	0.0	1000.0	1000.0	1000.0	0.0	155974	1732	1000.0	0.0022844877439895726	0.12547532	473.8986	0.9999584036197495	0.9999935631984227
877.8714480400085	73	2000	2	1000.0	0.0	1000.0	1000.0	1000.0	0.0	157974	1734	1000.0	0.0022924696834386764	0.12547843	259.52914	0.9999737648580829	0.9999926098890217
891.230851650238	74	2000	2	1000.0	0.0	1000.0	1000.0	1000.0	0.0	159974	1736	1000.0	0.0023003976132813142	0.12547946	99.6835	0.9999735749934406	0.9999912299331274
903.0774264335632	75	2000	2	1000.0	0.0	1000.0	1000.0	1000.0	0.0	161974	1738	1000.0	0.002308225928883424	0.12547852	281.47537	0.99995373074867	0.9999934222114469
917.6618647575378	76	2000	2	1000.0	0.0	1000.0	1000.0	1000.0	0.0	163974	1740	1000.0	0.002316003593311239	0.12547694	119.792336	0.999975206418722	0.9999915710033379
930.804114818573	77	2000	2	1000.0	0.0	1000.0	1000.0	1000.0	0.0	165974	1742	1000.0	0.0023236922937278108	0.12547547	222.06137	0.9999798640887377	0.9999941202416863
943.5192017555237	78	2000	2	1000.0	0.0	1000.0	1000.0	1000.0	0.0	167974	1744	1000.0	0.002331316103639978	0.12547554	251.85352	0.9999707459217254	0.9999949364110159
957.9190230369568	79	2000	2	1000.0	0.0	1000.0	1000.0	1000.0	0.0	169974	1746	1000.0	0.0023388166478522116	0.12547754	452.16235	0.9999717674410883	0.9999942991966686
969.8988926410675	80	2000	2	1000.0	0.0	1000.0	1000.0	1000.0	0.0	171974	1748	1000.0	0.0023463147041855523	0.12547876	158.40813	0.9999649645637979	0.9999941517274743
983.8717792034149	81	2000	2	1000.0	0.0	1000.0	1000.0	1000.0	0.0	173974	1750	1000.0	0.002353743988679503	0.12547897	177.79318	0.9999785608504372	0.9999965905880018
998.0399160385132	82	2000	2	1000.0	0.0	1000.0	1000.0	1000.0	0.0	175974	1752	1000.0	0.0023611017139243684	0.12548041	208.14256	0.9999817805018029	0.999997177349477
1008.743824005127	83	2000	2	1000.0	0.0	1000.0	1000.0	1000.0	0.0	177974	1754	1000.0	0.0023683949946261547	0.12548146	249.38268	0.9999878610956691	0.9999974571456948
1019.6044216156006	84	2000	2	1000.0	0.0	1000.0	1000.0	1000.0	0.0	179974	1756	1000.0	0.002375648902755863	0.12548259	44.77136	0.9999828025064001	0.999996122385847
1031.7516913414001	85	2000	2	1000.0	0.0	1000.0	1000.0	1000.0	0.0	181974	1758	1000.0	0.002382837346408688	0.12548241	112.424385	0.9999815275683892	0.9999968823286787
1045.6941976547241	86	2000	2	1000.0	0.0	1000.0	1000.0	1000.0	0.0	183974	1760	1000.0	0.0023899536756842783	0.1254837	203.20428	0.9999835341390712	0.9999961294528146
1060.0167844295502	87	2000	2	1000.0	0.0	1000.0	1000.0	1000.0	0.0	185974	1762	1000.0	0.002397029520960585	0.12548606	87.94186	0.999980116979475	0.9999960096584775
1073.3496820926666	88	2000	2	1000.0	0.0	1000.0	1000.0	1000.0	0.0	187974	1764	1000.0	0.002404050555199365	0.12548912	83.357285	0.9999849245809417	0.9999962801922022
1087.131963968277	89	2000	2	1000.0	0.0	1000.0	1000.0	1000.0	0.0	189974	1766	1000.0	0.002411014025350082	0.12549184	102.937904	0.9999902495005542	0.9999955467899628
1098.9449574947357	90	2000	2	1000.0	0.0	1000.0	1000.0	1000.0	0.0	191974	1768	1000.0	0.002417907331015631	0.12549534	221.30763	0.9999861055242063	0.9999970502277415
1110.333203792572	91	2000	2	1000.0	0.0	1000.0	1000.0	1000.0	0.0	193974	1770	1000.0	0.0024247612163705717	0.12549797	141.49913	0.9999924627410456	0.9999963982367953
1123.0108151435852	92	2000	2	1000.0	0.0	1000.0	1000.0	1000.0	0.0	195974	1772	1000.0	0.0024315638477331093	0.1255001	104.12575	0.9999898097546636	0.9999969547498155
1133.479196548462	93	2000	2	1000.0	0.0	1000.0	1000.0	1000.0	0.0	197974	1774	1000.0	0.002438314396115365	0.12550165	122.62332	0.9999900008020505	0.9999968597947114
1147.4439828395844	94	2000	2	1000.0	0.0	1000.0	1000.0	1000.0	0.0	199974	1776	1000.0	0.0024450197012566167	0.12550285	81.2369	0.9999890157818029	0.9999973711229044
1159.7519414424896	95	2000	2	1000.0	0.0	1000.0	1000.0	1000.0	0.0	201974	1778	1000.0	0.0024516766878302848	0.12550336	60.870186	0.9999930145900855	0.9999965544129614
1172.2365822792053	96	2000	2	1000.0	0.0	1000.0	1000.0	1000.0	0.0	203974	1780	1000.0	0.002458285001115561	0.1255031	71.90761	0.9999881613880911	0.9999972789871568
1184.8388583660126	97	2000	2	1000.0	0.0	1000.0	1000.0	1000.0	0.0	205974	1782	1000.0	0.0024648465255427696	0.12550294	52.928318	0.9999880464871379	0.9999972535133179
1200.9747173786163	98	2000	2	1000.0	0.0	1000.0	1000.0	1000.0	0.0	207974	1784	1000.0	0.002471357428967706	0.12550354	124.35741	0.999990643039844	0.9999974519830567
1214.9259586334229	99	2000	2	1000.0	0.0	1000.0	1000.0	1000.0	0.0	209974	1786	1000.0	0.002477825998056939	0.12550476	70.20633	0.9999939315198231	0.9999975317808086
