Time	Iteration	NumSamples	NumberOfRollouts	MeanAvgOfRewards	MeanSumOfRewards	StdSumOfRewards	MaxSumOfRewards	MinSumOfRewards	MeanRolloutLens	StdRolloutLens	TotalNumberOfSamples	TotalNumberOfRollouts	BestSumOfRewards	stepsize	std	g_norm	ExplainVarianceBefore(AE)	ExplainVarianceAfter(AE)
10.56529951095581	0	2044	104	9.810691226755978	193.04981738705226	60.60610272208718	424.95605986666743	107.24482187493409	19.653846153846153	6.082397728706789	4102	155	193.04981738705226	0.0007847143958287185	0.3643742	1032.9796	0.029823893954403657	0.20874690823958442
17.104840993881226	1	2038	100	9.811525110363393	200.22245409227955	65.69590928133977	445.840443915778	106.92294829100844	20.38	6.5829780494848995	6140	255	200.22245409227955	0.000841048912409997	0.3582468	768.52295	0.47643084805201485	0.5991300661079948
23.58555769920349	2	2087	90	9.828270531313361	228.09346021036146	66.90329739494159	505.79090400267614	136.738927088663	23.18888888888889	6.722920073969916	8227	345	228.09346021036146	0.000821025411244398	0.35932335	900.73627	0.5866984738907868	0.6520146459420489
29.984501600265503	3	2047	71	9.842134179283624	284.10342368931106	97.29858783491584	543.2143679374643	146.62435798773313	28.830985915492956	9.77058810848749	10274	416	284.10342368931106	0.0006819619299173681	0.35902372	1021.3945	0.5517211622510141	0.6260177121105146
36.76169681549072	4	2058	62	9.855914235774291	327.41225951227545	105.19620413862704	595.2607547492131	135.92399606524475	33.193548387096776	10.601032678968682	12332	478	327.41225951227545	0.0005021940212809785	0.35129654	1792.9839	0.55403719191223	0.6371755578190217
42.87831664085388	5	2029	43	9.870116253813226	465.83859329564194	113.36461913196173	733.4913215548379	225.8076064274975	47.18604651162791	11.434862673855323	14361	521	465.83859329564194	0.0004020419098258729	0.3378866	1689.2559	0.5536557584228519	0.6472149719225506
49.25994348526001	6	2039	40	9.871855884511469	503.319599121839	84.24268338138486	700.7053295087057	314.694306210019	50.975	8.471975861627557	16400	561	503.319599121839	0.0003827148556582313	0.34245497	1685.4102	0.6537572952255878	0.7462505144754368
55.4216411113739	7	2119	38	9.87241869456499	550.7809682674041	130.83458873587193	964.2322044960341	375.3428408239245	55.76315789473684	13.097677999365736	18519	599	550.7809682674041	0.0003642882978557751	0.33313882	1293.4059	0.7172258535292664	0.7975528511614352
62.07293725013733	8	2092	36	9.877759866405661	574.1614312924017	109.906970690463	855.9104534267682	375.5851697774972	58.111111111111114	11.029701763314106	20611	635	574.1614312924017	0.0003510305678015961	0.32860255	1563.7504	0.7699727967255813	0.8340008873971246
68.21194267272949	9	2137	35	9.878967743190996	603.481038106253	148.79480245573924	1104.9176769957066	433.7790209956409	61.05714285714286	14.886125576988714	22748	670	603.481038106253	0.0003348302692301802	0.3227542	2198.2395	0.8024331355559723	0.850561255115279
74.7594666481018	10	2127	32	9.881415910203486	657.0752442725461	135.18050816097426	970.649716877072	473.2011653173132	66.46875	13.532332520208776	24875	702	657.0752442725461	0.00032821179504545126	0.33083767	1369.8381	0.7838178840718418	0.824130055918437
81.21570372581482	11	2172	33	9.877590844938176	650.5076986600611	158.2189734342474	1022.1145688714246	462.67655056267637	65.81818181818181	15.823753807899147	27047	735	657.0752442725461	0.00032829977227083734	0.32232913	1567.8563	0.8469473151785925	0.8799670800512025
