Time	Iteration	NumSamples	NumberOfRollouts	MeanAvgOfRewards	MeanSumOfRewards	StdSumOfRewards	MaxSumOfRewards	MinSumOfRewards	MeanRolloutLens	StdRolloutLens	TotalNumberOfSamples	TotalNumberOfRollouts	BestSumOfRewards	stepsize	std	g_norm	ExplainVarianceBefore(AE)	ExplainVarianceAfter(AE)
40.62634015083313	0	16006	2210	0.6556078051197958	4.7933902621082	1.6826915330598746	14.203564216574426	-0.1150826237273731	7.242533936651584	1.4386396619385282	32009	4177	4.7933902621082	0.03420262039784458	0.36469743	19.523031	-4.3175105883586085e-05	0.00033755807081625733
87.37756514549255	1	16010	2115	0.7357931469973157	5.615378933085828	1.8478414572211985	13.855325169241883	0.0987040102860092	7.569739952718676	1.6440254116420525	48019	6292	5.615378933085828	0.029316523250029123	0.3601377	21.121103	-1.7476652808173117	0.5613598887859067
132.60418462753296	2	16006	2010	0.7868631337444995	6.314433178836827	1.9562764231228649	17.245158073046696	0.6308139728905588	7.96318407960199	1.686244557413969	64025	8302	6.314433178836827	0.029536007056701823	0.35684428	22.698128	0.5832125565134341	0.6128961914878825
177.27369236946106	3	16008	1906	0.8275570134674446	6.983333998868155	2.0076012156341667	15.595112497191653	0.6744395750343712	8.398740818467996	1.849386185849079	80033	10208	6.983333998868155	0.029450409685415894	0.35248557	22.876696	0.6147685612424907	0.6276810078561108
221.82971787452698	4	16002	1770	0.8569329467137928	7.797935168907387	2.2960442286184874	18.22338732814318	1.9284380157786876	9.040677966101695	2.0254135640243245	96035	11978	7.797935168907387	0.028505615108178933	0.34741446	26.628912	0.6198353679963025	0.6295633074796586
266.04966616630554	5	16005	1657	0.9009070840190517	8.756146614422741	2.510156291540344	19.14816320496864	0.3310931933999532	9.659022329511165	2.2161893515917166	112040	13635	8.756146614422741	0.02687284152438306	0.34186062	32.260284	0.6090408255865258	0.6224347529886938
310.1429626941681	6	16010	1503	0.9338237508607046	10.018766115493278	2.849797165360528	20.080068454441363	2.102138718315356	10.652029274783766	2.4634401013370555	128050	15138	10.018766115493278	0.02511650816112135	0.3356881	37.91866	0.6103543669777395	0.6194803249280049
355.16315746307373	7	16010	1371	0.9724606480454665	11.41571968047474	3.0609607104355168	22.006580603605084	0.34201486347410365	11.677607585703866	2.6444418339857925	144060	16509	11.41571968047474	0.02352156333239662	0.32875386	43.125336	0.6138047789108874	0.6278525818777829
398.45727276802063	8	16006	1247	1.0142825959444415	13.069882726932166	3.363262427673654	25.490397983764602	3.3647099954100534	12.83560545308741	2.797538601637643	160066	17756	13.069882726932166	0.021768621082394607	0.32037875	53.697712	0.6213684437815654	0.6350499796405875
441.326092004776	9	16005	1119	1.0530768817792042	15.13447917247614	3.6330776972862013	26.77886816008537	4.888953241711527	14.302949061662199	2.873922111045174	176071	18875	15.13447917247614	0.02022915260023648	0.3120092	63.370007	0.6064154103976437	0.6257360744420908
483.93166422843933	10	16030	975	1.1013847266228782	18.16825499076464	3.9762187753450884	31.406007301448497	4.806986216404087	16.44102564102564	2.9964695421931546	192101	19850	18.16825499076464	0.018764466967908632	0.3040655	79.43349	0.6094732879441573	0.6180756305401175
526.5639214515686	11	16019	856	1.1522870130779348	21.62409231375532	4.371921898914053	33.97663646506809	9.227519103128671	18.713785046728972	3.211558661757129	208120	20706	21.62409231375532	0.01688919580845984	0.29496396	102.21149	0.5939033383454175	0.6326697425073518
569.1962220668793	12	16030	717	1.213070139353912	27.185022095827478	4.89672939720211	39.721781226809746	11.99430841620899	22.357043235704325	3.3749005732882207	224150	21423	27.185022095827478	0.014746350626068357	0.28547093	128.42006	0.5794606390750272	0.6110897359069452
611.7989902496338	13	16036	588	1.2860815971970578	35.20131264246841	6.34554265036267	53.09748631582798	14.401661059594472	27.272108843537413	3.9543445893106264	240186	22011	35.20131264246841	0.011973423203174618	0.2749673	198.52477	0.5331569567601874	0.5627697992799052
