Time	Iteration	NumSamples	NumberOfRollouts	MeanAvgOfRewards	MeanSumOfRewards	StdSumOfRewards	MaxSumOfRewards	MinSumOfRewards	MeanRolloutLens	StdRolloutLens	TotalNumberOfSamples	TotalNumberOfRollouts	BestSumOfRewards	stepsize	std	g_norm	ExplainVarianceBefore(AE)	ExplainVarianceAfter(AE)
10.0246901512146	0	2082	50	9.808430959380356	408.6651035532499	104.45076390217442	775.4172140582377	193.71393891048695	41.64	10.550374400939523	4100	118	408.6651035532499	3.0782772995785766e-05	0.36405426	10003.39	0.03962268972569194	0.1292544555632631
16.143415212631226	1	2069	48	9.84014119239699	424.47006329896686	100.57577122177209	713.3415342840806	263.0101096959686	43.104166666666664	10.060731383563633	6169	166	424.47006329896686	4.3294893521296655e-05	0.36356068	983.1416	0.14662064165781508	0.28645800646990616
22.505900382995605	2	2107	51	9.830529939075882	406.41789005505154	88.69344882059586	634.0334487245397	282.9617492496112	41.31372549019608	8.874926558278691	8276	217	424.47006329896686	5.289379314846154e-05	0.36411458	716.2569	0.5147938917282141	0.665424860915687
28.304100036621094	3	2104	49	9.836852127874414	422.66187115616606	91.75676941069486	633.430433794643	303.23632186239536	42.93877551020408	9.174961854484026	10380	266	424.47006329896686	6.0968856761158285e-05	0.36388823	942.14386	0.6745614567180229	0.7767504055078196
34.59126853942871	4	2106	50	9.830118562960106	414.4128709630321	115.4831241781235	804.7499111967749	243.24535099071258	42.12	11.597654935373788	12486	316	424.47006329896686	6.802671603830794e-05	0.3637494	1322.834	0.7185413223128981	0.7960758735780042
40.45727229118347	5	2094	49	9.837568929144458	420.6472379835708	86.77125664833743	783.4706916627217	292.42765368727726	42.734693877551024	8.672677034636155	14580	365	424.47006329896686	7.445417790124528e-05	0.3628725	781.4502	0.7887634603363805	0.8358219897723685
46.14706015586853	6	2136	49	9.84220627919875	429.3374541128467	97.96778615414763	671.5230216320031	292.8977478181566	43.59183673469388	9.804035752411806	16716	414	429.3374541128467	8.035992185792742e-05	0.36330506	784.7079	0.8717424119358235	0.9028771873964537
51.956082582473755	7	2080	49	9.830299670280187	417.84941945399527	150.57889747132322	1204.1526641090936	272.1048050584688	42.44897959183673	15.041522426867262	18796	463	429.3374541128467	8.568770534518992e-05	0.36650032	1255.3917	0.7668446557142309	0.8131077896833251
57.91607642173767	8	2105	50	9.83926570441569	414.54234967250966	98.46644407557353	703.8020471472929	293.01437558782567	42.1	9.849365461794989	20901	513	429.3374541128467	9.08339231446546e-05	0.36587355	658.48175	0.7992203898370838	0.8337561293390015
63.864333152770996	9	2081	51	9.831791002378287	401.3809585577838	72.66754784574486	612.6077291709604	301.9286805849035	40.80392156862745	7.265334311682786	22982	564	429.3374541128467	9.569367552355561e-05	0.3652875	702.1695	0.9579530451035281	0.9633142300831645
69.64148044586182	10	2092	46	9.846335238994175	448.24868539583787	122.50463008058868	872.4014675939401	282.8408305390418	45.47826086956522	12.24165932634877	25074	610	448.24868539583787	0.0001002742072688686	0.36486417	754.57416	0.9328556205684795	0.9465346333130202
75.78457760810852	11	2099	46	9.84599071302931	449.6911878329935	127.87912494314784	891.2169096142171	292.53295800395955	45.630434782608695	12.805159788236477	27173	656	449.6911878329935	0.00010462255617623116	0.36578757	777.1955	0.9108977759965475	0.9348483207152383
81.84197998046875	12	2060	46	9.847653325849993	441.3416450614329	120.79070974337382	973.2765905354188	302.63815455127383	44.78260869565217	12.07929065632268	29233	702	449.6911878329935	0.00010879144056258944	0.36579987	816.79694	0.9126562894495366	0.9317494077802355
