Time	Iteration	NumSamples	NumberOfRollouts	MeanAvgOfRewards	MeanSumOfRewards	StdSumOfRewards	MaxSumOfRewards	MinSumOfRewards	MeanRolloutLens	StdRolloutLens	TotalNumberOfSamples	TotalNumberOfRollouts	BestSumOfRewards	stepsize	std	g_norm	ExplainVarianceBefore(AE)	ExplainVarianceAfter(AE)
39.79588270187378	0	16418	33	-1.4587124128126785	-726.7203255034354	106.02179290010878	-443.40659969092496	-1033.7971134142574	497.5151515151515	14.056425710859854	32783	66	-726.7203255034354	1.5891663144197182e-05	0.3675476	16066.556	0.004938075623631466	-0.0017331380221827786
88.89270687103271	1	16500	33	-1.5178851212644073	-758.9425606322036	150.991800514731	-488.2005578465468	-1122.7071408541817	500.0	0.0	49283	99	-726.7203255034354	9.025879553121436e-06	0.3680306	40059.875	-0.013078183704708035	0.01765106674898753
135.7752423286438	2	16500	33	-1.5681186459450462	-784.0593229725233	155.42079267349484	-489.1747975400255	-1099.9854766494052	500.0	0.0	65783	132	-726.7203255034354	1.0531679405560209e-05	0.36831337	17223.941	0.7324814723348416	0.8701990263473308
182.68793272972107	3	16420	33	-1.5917502138571826	-792.625817225937	133.48980050250273	-542.925450810244	-1049.8585655013762	497.57575757575756	13.713586059375464	82203	165	-726.7203255034354	1.205155293236366e-05	0.36823747	5764.4927	0.8446502145164207	0.8891563568050711
229.65612626075745	4	16759	34	-1.5801041850406536	-780.4060541297879	184.41103170192665	-352.4606392825129	-1189.6568226414367	492.9117647058824	40.71881170046073	98962	199	-726.7203255034354	1.3326837302886355e-05	0.36819333	5949.2544	0.904953061305608	0.9378913945258629
279.20391845703125	5	16686	34	-1.6351743002719277	-802.5990629761609	154.510526622132	-301.86198470890054	-1087.4608795436432	490.7647058823529	53.05272561802768	115648	233	-726.7203255034354	1.4465914740045152e-05	0.36819708	6938.394	0.912283582867315	0.954842668700941
325.76027250289917	6	16500	33	-1.543913587852328	-771.956793926164	135.5390963403475	-475.391643663954	-1027.1602322499864	500.0	0.0	132148	266	-726.7203255034354	1.5500966873704514e-05	0.36801472	6578.6177	0.9227002343834295	0.9654584561423613
371.285685300827	7	16360	33	-1.6266081834767214	-807.414013617586	143.33112129810794	-480.1846075277301	-1017.9662278502066	495.75757575757575	23.998775603907067	148508	299	-726.7203255034354	1.647514916870415e-05	0.36804038	5660.381	0.9310552293525627	0.9747151952477412
418.475727558136	8	16640	34	-1.5684409896438554	-775.3770612568948	193.1972120568151	-116.92984380432159	-1139.9508019188956	489.4117647058824	60.824780963343834	165148	333	-726.7203255034354	1.724413945848484e-05	0.36827937	7802.839	0.911703545305524	0.9791495396551826
467.27923917770386	9	16500	33	-1.5894795683138256	-794.7397841569128	149.49278371675283	-572.5933531276299	-1205.7849119435816	500.0	0.0	181648	366	-726.7203255034354	1.8060382569596502e-05	0.36811513	5047.5186	0.9567509730450636	0.9851120524311411
